                  lambda                      s^                    X11A                    X12A                    Y11A                    Y12A                    Y11B                    Y12B                    X11C                    X12C                    Y11C                    Y12C                    X11G                    X12G                    Y11G                    Y12G                    Y11H                    Y12H                    X11M                    X12M                    Y11M                    Y12M                    Z11M                    Z12M
   1.000000000000000E+01   5.999999848427251E-04   7.142120266968783E+00  -7.023946292107905E+00   7.048917311507175E+00  -6.146251171620566E+00  -8.221226967318376E-02   5.676716761934102E-01   8.004510212863837E+00  -6.008497726618557E+00   8.006695405496185E+00   3.684524454787520E+00  -8.141710634725624E-02  -5.377390338590797E-01   7.910026678662956E-03  -2.152689318571700E-01   1.078421368102340E-03   1.373739642220078E+00   6.700807321549995E+00  -1.456916711640715E+01   6.674420466279637E+00  -6.200797884771069E+00   6.669281790601493E+00  -4.176242143205305E+00
   1.000000000000000E+01   7.999999797903001E-04   7.142083593834428E+00  -7.023756811459233E+00   7.048423851055082E+00  -6.144937517097043E+00  -8.218052657920444E-02   5.675343351048083E-01   8.004507506970359E+00  -6.006694047642115E+00   8.006693081329873E+00   3.683224314210906E+00  -8.128597421593449E-02  -5.378669665411100E-01   7.913594409936813E-03  -2.151876098568644E-01   1.076898717512919E-03   1.374603295468722E+00   6.700754823771177E+00  -1.455613500515602E+01   6.674418712333274E+00  -6.200170740718056E+00   6.669279176674871E+00  -4.174153638350870E+00
   1.000000000000000E+01   9.999999747378752E-04   7.142046808507495E+00  -7.023567086850402E+00   7.047930751629070E+00  -6.143624557818252E+00  -8.214879589300261E-02   5.673970457833988E-01   8.004504802971416E+00  -6.004891091531736E+00   8.006690758568981E+00   3.681924782247150E+00  -8.115493465728989E-02  -5.379947607578823E-01   7.917155685302147E-03  -2.151063234114235E-01   1.075377333909727E-03   1.375465929113140E+00   6.700702410638605E+00  -1.454311255919762E+01   6.674416958550189E+00  -6.199543274247618E+00   6.669276565622885E+00  -4.172066388174942E+00
   1.000000000000000E+01   2.000000094994903E-03   7.141861202452177E+00  -7.022614811670564E+00   7.045470656907388E+00  -6.137070167736433E+00  -8.199032851238056E-02   5.667113747894512E-01   8.004491311339702E+00  -5.995887139964319E+00   8.006679165781769E+00   3.675436239688048E+00  -8.050112402542056E-02  -5.386316573970874E-01   7.934865482814555E-03  -2.147004238872963E-01   1.067789394628986E-03   1.379763837001051E+00   6.700441609991856E+00  -1.447814503251928E+01   6.674408192067042E+00  -6.196401120869527E+00   6.669263553360001E+00  -4.161648925131810E+00
   1.000000000000000E+01   4.000000189989805E-03   7.141481633267817E+00  -7.020692085911896E+00   7.040577338143490E+00  -6.124013181481107E+00  -8.167432363159710E-02   5.653439023864021E-01   8.004464469299252E+00  -5.977933244873237E+00   8.006656084594617E+00   3.662504621116877E+00  -7.920042385420506E-02  -5.398951058278303E-01   7.969805086268152E-03  -2.138912823078086E-01   1.052708130910423E-03   1.388283724163756E+00   6.699926281337934E+00  -1.434893051395499E+01   6.674390671095416E+00  -6.190092890406807E+00   6.669237742460123E+00  -4.140907596220166E+00
   1.000000000000000E+01   6.000000284984708E-03   7.141091004094196E+00  -7.018745301440189E+00   7.035719549955240E+00  -6.111024749460891E+00  -8.135955744903998E-02   5.639815704052777E-01   8.004437814302857E+00  -5.960051058393419E+00   8.006633141127612E+00   3.649633362644948E+00  -7.790891970493136E-02  -5.411448195249354E-01   8.004110745142847E-03  -2.130856706344231E-01   1.037752423380078E-03   1.396703154174574E+00   6.699419207545343E+00  -1.422067040584531E+01   6.674373165762937E+00  -6.183753131177392E+00   6.669212213560620E+00  -4.120290333863359E+00
   1.000000000000000E+01   8.000000379979610E-03   7.140689413904769E+00  -7.016774667691248E+00   7.030896940455879E+00  -6.098104274424234E+00  -8.104602855256642E-02   5.626243562167603E-01   8.004411344861538E+00  -5.942240221987057E+00   8.006610333653976E+00   3.636822152384902E+00  -7.662657300497290E-02  -5.423808685390245E-01   8.037789638471994E-03  -2.122835729460348E-01   1.022921556374398E-03   1.405023055425915E+00   6.698920260074097E+00  -1.409335722141603E+01   6.674355675665073E+00  -6.177382283893183E+00   6.669186963301967E+00  -4.099796271009756E+00
   1.000000000000000E+01   1.000000047497451E-02   7.140276961213138E+00  -7.014780392993596E+00   7.026109162194246E+00  -6.085251166323962E+00  -8.073373544280404E-02   5.612722372392338E-01   8.004385059499649E+00  -5.924500379274140E+00   8.006587660476162E+00   3.624070679555445E+00  -7.535334495778907E-02  -5.436033230522762E-01   8.070848866332957E-03  -2.114849733755058E-01   1.008214813091553E-03   1.413244347476088E+00   6.698429312398293E+00  -1.396698354304663E+01   6.674338200417290E+00  -6.170980785371605E+00   6.669161988367994E+00  -4.079424547559241E+00
   1.000000000000000E+01   1.999999955296516E-02   7.138055176023250E+00  -7.004461620629844E+00   7.002680883876918E+00  -6.021975977610639E+00  -7.919074861486709E-02   5.545872846371313E-01   8.004256343168452E+00  -5.836853759071746E+00   8.006476251608589E+00   3.561198587344240E+00  -6.912261297819129E-02  -5.495141416000613E-01   8.227093097008868E-03  -2.075438962973091E-01   9.365178122721858E-04   1.452903241930507E+00   6.696090279751150E+00  -1.334895294445515E+01   6.674251034815169E+00  -6.138528548220905E+00   6.669041130478096E+00  -3.979371410316240E+00
   1.000000000000000E+01   3.999999910593033E-02   7.132852226473707E+00  -6.982167628937107E+00   6.958248788254955E+00  -5.900158185244566E+00  -7.619637300678818E-02   5.415866887087731E-01   8.004011904491323E+00  -5.666686095792152E+00   8.006262607713232E+00   3.439759295844622E+00  -5.732220133810576E-02  -5.603568103066858E-01   8.496974518181252E-03  -1.999151334028161E-01   8.020191859805221E-04   1.525329917947264E+00   6.691944831686328E+00  -1.217927733225751E+01   6.674077647459780E+00  -6.071565603043831E+00   6.668818274235190E+00  -3.787965136050899E+00
   1.000000000000000E+01   5.999999865889549E-02   7.126713812149605E+00  -6.957826853251308E+00   6.916801842536619E+00  -5.784227239232467E+00  -7.332212253924891E-02   5.290603136530544E-01   8.003783692948154E+00  -5.503077313428808E+00   8.006060053297132E+00   3.323813556531183E+00  -4.636917323383529E-02  -5.699533046752550E-01   8.715195950537744E-03  -1.926115950114420E-01   6.787818605068467E-04   1.589247861004881E+00   6.688423059517866E+00  -1.109260577163320E+01   6.673905371348888E+00  -6.002182843697204E+00   6.668618215873480E+00  -3.607511135078851E+00
   1.000000000000000E+01   7.999999821186066E-02   7.119728092338031E+00  -6.931623795749810E+00   6.878072747493792E+00  -5.673723548341426E+00  -7.056512979900767E-02   5.169869436104350E-01   8.003570488426496E+00  -5.345713778307623E+00   8.005867403953166E+00   3.213076917154202E+00  -3.622198136632564E-02  -5.783743421351988E-01   8.887377586172928E-03  -1.856186235571761E-01   5.660946531652351E-04   1.645408072613207E+00   6.685434380939736E+00  -1.008281556104950E+01   6.673734135191523E+00  -5.930740138784425E+00   6.668438433846831E+00  -3.437283863754337E+00
   1.000000000000000E+01   9.999999776482582E-02   7.111978268454160E+00  -6.903732040672313E+00   6.841823957636033E+00  -5.568236106157799E+00  -6.792213026057192E-02   5.053461316623006E-01   8.003371173125013E+00  -5.194299741866457E+00   8.005683656916842E+00   3.107277992186290E+00  -2.683879415955570E-02  -5.856897818631326E-01   9.018563570288154E-03  -1.789221380370616E-01   4.632624276250312E-04   1.694494453840032E+00   6.682901275425422E+00  -9.144290145060141E+00   6.673563958808937E+00  -5.857565444921653E+00   6.668276706136728E+00  -3.276612380822716E+00
   1.000000000000000E+01   2.000000000000002E-01   7.064336602406882E+00  -6.744287426830069E+00   6.691103481848195E+00  -5.104335181741576E+00  -5.628787062115925E-02   4.529727238246832E-01   8.002549859005342E+00  -4.517230769364046E+00   8.004872721928983E+00   2.643764615057028E+00   1.004657481596670E-02  -6.080081881630371E-01   9.203004052536080E-03  -1.494340769796844E-01   7.433515788603976E-05   1.853813367639845E+00   6.675051466180818E+00  -5.353548160247080E+00   6.672733171116796E+00  -5.475247646305472E+00   6.667677695736703E+00  -2.596385175586950E+00
   1.000000000000000E+01   2.999999999999998E-01   7.007342534846253E+00  -6.562925487130194E+00   6.578379623604511E+00  -4.723299099884854E+00  -4.693597684783456E-02   4.088206571312314E-01   8.001952777808398E+00  -3.952978093586223E+00   8.004197944491276E+00   2.270265093359085E+00   3.364115817844792E-02  -6.119923240243643E-01   8.878385533370737E-03  -1.255655052537930E-01  -1.567243482355517E-04   1.909852578725125E+00   6.671807625895973E+00  -2.719283660348598E+00   6.671951141422112E+00  -5.084292304219710E+00   6.667314835964587E+00  -2.078833513349333E+00
   1.000000000000000E+01   3.999999999999999E-01   6.946471200451986E+00  -6.371170356174039E+00   6.491712278243888E+00  -4.403106514611870E+00  -3.941545034261892E-02   3.712224147361814E-01   8.001512615363097E+00  -3.478966931436915E+00   8.003624751779311E+00   1.965998345447025E+00   4.786044029257138E-02  -6.037004952077349E-01   8.295069693598786E-03  -1.061429362367871E-01  -2.840145101229105E-04   1.901358157422909E+00   6.670578715540465E+00  -8.920610294946876E-01   6.671235914421422E+00  -4.701773337213430E+00   6.667090153354785E+00  -1.680304712965164E+00
   1.000000000000000E+01   5.000000000000000E-01   6.885245181125706E+00  -6.176640059354025E+00   6.423548030163508E+00  -4.129189847873993E+00  -3.334466486555857E-02   3.388976205559029E-01   8.001183962826428E+00  -3.077840863236011E+00   8.003133861184617E+00   1.715476307351770E+00   5.565470251363083E-02  -5.875916480724168E-01   7.599656731699489E-03  -9.024754099164869E-02  -3.451551971637199E-04   1.853295288679354E+00   6.670177262605829E+00   3.682316694031766E-01   6.670597118835780E+00  -4.337347629725692E+00   6.666948208443576E+00  -1.370045417185996E+00
   1.000000000000000E+01   6.000000000000001E-01   6.825805801577888E+00  -5.984188663851212E+00   6.368907733433455E+00  -3.891472620562127E+00  -2.841678367132159E-02   3.108620147258043E-01   8.000935673983369E+00  -2.736104411891282E+00   8.002712446873444E+00   1.507128644042944E+00   5.914988179526533E-02  -5.668105660776174E-01   6.876604971277336E-03  -7.716217063700867E-02  -3.653768150743117E-04   1.781857781126501E+00   6.670072176283124E+00   1.228226635515122E+00   6.670036559471398E+00  -3.995973972027079E+00   6.666856863597222E+00  -1.126062037322197E+00
   1.000000000000000E+01   7.000000000000002E-01   6.769363097842633E+00  -5.796782518644727E+00   6.324395132277365E+00  -3.682726534726430E+00  -2.439062749882371E-02   2.863533651196501E-01   8.000746056578526E+00  -2.443155588299498E+00   8.002350633689147E+00   1.332245743961288E+00   5.983663592643153E-02  -5.435103737973899E-01   6.172986843824272E-03  -6.632674956404640E-02  -3.612041798327074E-04   1.697580727488460E+00   6.670037798997825E+00   1.804439680495432E+00   6.669550787646416E+00  -3.679689211168255E+00   6.666797072028064E+00  -9.324087523858637E-01
   1.000000000000000E+01   7.999999999999998E-01   6.716521183174565E+00  -5.616129710027618E+00   6.287625773453790E+00  -3.497607952872690E+00  -2.107842474056273E-02   2.647754210425294E-01   8.000599788619837E+00  -2.190586383848440E+00   8.002040148300782E+00   1.184205809092208E+00   5.874134727175242E-02  -5.191303580581917E-01   5.513423741765755E-03  -5.730266224099137E-02  -3.432618478756481E-04   1.607307799420452E+00   6.669988156300697E+00   2.178890869058263E+00   6.669133453616920E+00  -3.388754949706235E+00   6.666757312988254E+00  -7.773783038703956E-01
   1.000000000000000E+01   8.999999999999999E-01   6.667502197627635E+00  -5.443115350415635E+00   6.256883574841574E+00  -3.332065684652505E+00  -1.833437953091184E-02   2.456566092050982E-01   8.000485905975745E+00  -1.971670335172101E+00   8.001773813514506E+00   1.057919450844025E+00   5.656118866592968E-02  -4.946103682379960E-01   4.909170424283708E-03  -4.974502684581494E-02  -3.182607425830455E-04   1.515453144608172E+00   6.669898837355838E+00   2.409682010820005E+00   6.668776974541895E+00  -3.122391580659530E+00   6.666730485486975E+00  -6.522751527435389E-01
   1.000000000000000E+01   1.000000000000000E+00   6.622295679469175E+00  -5.278095737007178E+00   6.230906632036104E+00  -3.182962178789196E+00  -1.604516032673610E-02   2.286198070071560E-01   8.000396467729919E+00  -1.780982601269982E+00   8.001545351346577E+00   9.494318857991010E-01   5.376409312839623E-02  -4.705472210873279E-01   4.363662584572008E-03  -4.338136909842022E-02  -2.903531467358906E-04   1.424821325252888E+00   6.669770590826122E+00   2.538216460987663E+00   6.668473576155384E+00  -2.879244224027217E+00   6.666712135625369E+00  -5.505710297157663E-01
   1.000000000000000E+01   1.100000000000000E+00   6.580755983901890E+00  -5.121094257380328E+00   6.208749367963205E+00  -3.047822765182424E+00  -1.412237361351321E-02   2.133601776834795E-01   8.000325657710714E+00  -1.614115156569624E+00   8.001349286153683E+00   8.556369543127770E-01   5.066018185855001E-02  -4.473052344568774E-01   3.875904822055294E-03  -3.799530364562009E-02  -2.620373596928475E-04   1.337146094716077E+00   6.669612785905290E+00   2.594159734285467E+00   6.668215879022732E+00  -2.657675325753711E+00   6.666699424094220E+00  -4.673156571205068E-01
   1.000000000000000E+01   1.200000000000000E+00   6.542664643439483E+00  -4.971930554483775E+00   6.189691350644064E+00  -2.924664651580466E+00  -1.249675138776387E-02   1.996288096200375E-01   8.000269171201023E+00  -1.467461093632794E+00   8.001180872563260E+00   7.740700198087387E-01   4.745177847315040E-02  -4.250928895701468E-01   3.442531102287266E-03  -3.341406183248417E-02  -2.347538534836196E-04   1.253447842809567E+00   6.669436271030399E+00   2.598870058443786E+00   6.667997186807853E+00  -2.455945543146166E+00   6.666690513261006E+00  -3.987202832087652E-01
   1.000000000000000E+01   1.300000000000000E+00   6.507769540859159E+00  -4.830304996345430E+00   6.173175504713925E+00  -2.811877241208879E+00  -1.111371435615370E-02   1.872205315613006E-01   8.000223790867343E+00  -1.338049708012035E+00   8.001036025446751E+00   7.027566105130452E-01   4.426801845662375E-02  -4.040153928199034E-01   3.059045889453972E-03  -2.949894722393992E-02  -2.092747121115750E-04   1.174272648777019E+00   6.669250604101396E+00   2.567786796887168E+00   6.667811592839494E+00  -2.272322861132800E+00   6.666684196845107E+00  -3.418598595407977E-01
   1.000000000000000E+01   1.400000000000000E+00   6.475808957291209E+00  -4.695853458392067E+00   6.158765331550564E+00  -2.708136436979585E+00  -9.930001504585152E-03   1.759647461174804E-01   8.000187089969492E+00  -1.223419289777284E+00   8.000911248215321E+00   6.401006843960004E-01   4.118863326774241E-02  -3.841104470466107E-01   2.720558858374952E-03  -2.613801126055685E-02  -1.859563249517201E-04   1.099853181413338E+00   6.669063248009010E+00   2.512104901894249E+00   6.667653982928640E+00  -2.105145806244935E+00   6.666679672442686E+00  -2.944577093503734E-01
   1.000000000000000E+01   1.500000000000000E+00   6.446525862494625E+00  -4.568182481573723E+00   6.146114714467774E+00  -2.612342032806501E+00  -8.911111745941823E-03   1.657184612591830E-01   8.000157222290467E+00  -1.121518186476312E+00   8.000803561437760E+00   5.848012881771538E-01   3.826022759432756E-02  -3.653724660306581E-01   2.422207032378152E-03  -2.324041154047586E-02  -1.649023214480173E-04   1.030217503752903E+00   6.668879591710912E+00   2.439957121793388E+00   6.667519983734423E+00  -1.952857507817853E+00   6.666676399623208E+00  -2.547282309790135E-01
   1.000000000000000E+01   1.600000000000000E+00   6.419675975958008E+00  -4.446891499317926E+00   6.134946233810608E+00  -2.523571147249212E+00  -8.029358710499271E-03   1.563609369278419E-01   8.000132771864216E+00  -1.030627256632262E+00   8.000710434593085E+00   5.357897528689920E-01   3.550738917938225E-02  -3.477688890176837E-01   2.159384950918062E-03  -2.073204724634713E-02  -1.460678842099774E-04   9.652628539531600E-01   6.668703269105301E+00   2.357254535989246E+00   6.667405886478654E+00  -1.814021450714956E+00   6.666674010115351E+00  -2.212608832935653E-01
